Wavelength [nm],Absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,
321.000,1.198151,1.193188,1.198151,1.193188,1.193188,1.193188,1.193188,1.18828,1.198151,1.203172,1.203172,1.183428,1.213391,1.203172,1.203172,1.193188,1.198151,1.198151,1.18828,1.18828,1.178629,1.173882,1.183428,1.198151,1.18828,1.173882,1.183428,1.18828,1.18828,1.18828,1.198151,1.178629,1.18828,1.18828,1.173882,1.173882,1.198151,1.173882,1.183428,1.173882,1.183428,1.198151,1.178629,1.164543,1.173882,1.178629,1.169188,1.173882,1.169188,1.173882,1.164543,1.18828,1.183428,1.208251,1.208251,1.173882,1.173882,1.169188,1.183428,1.18828,1.183428,1.18828,1.183428,1.164543,1.164543,1.208251,1.183428,1.193188,1.183428,1.193188,1.178629,1.173882,1.183428,1.18828,1.18828,1.18828,1.178629,1.183428,1.164543,1.169188,1.193188,1.169188,1.173882,1.169188,1.178629,1.193188,1.178629,1.178629,1.164543,1.193188,1.183428,1.159947,1.178629,1.169188,1.169188,1.178629,1.169188,1.183428,1.169188,1.173882,1.183428,1.164543,1.18828,1.173882,1.178629,1.169188,1.193188,1.159947,1.169188,1.178629,1.193188,1.173882,1.183428,1.183428,1.173882,1.178629,1.18828,1.203172,1.183428,1.173882,1.159947,1.193188,1.173882,1.164543,1.18828,1.169188,1.164543,1.178629,1.183428,1.18828,1.164543,1.164543,1.178629,1.178629,1.198151,1.193188,1.178629,1.178629,1.164543,1.18828,1.178629,1.18828,1.178629,1.178629,1.183428,1.178629,1.193188,1.203172,1.198151,1.173882,1.159947,1.193188,1.18828,1.203172,1.173882,1.173882,1.183428,1.173882,1.18828,1.183428,1.169188,1.183428,1.164543,1.169188,1.183428,1.169188,1.178629,1.178629,1.198151,1.193188,1.169188,1.183428,1.193188,1.18828,1.155399,1.203172,1.183428,1.173882,1.178629,1.183428,1.169188,1.159947,1.18828,1.18828,1.198151,1.169188,1.155399,1.18828,1.183428,1.155399,1.173882,1.183428,1.169188,1.173882,
322.000,1.2117,1.211457,1.19653,1.211959,1.20651,1.217235,1.201846,1.196253,1.201785,1.196872,1.2116,1.192921,1.21579,1.201299,1.200756,1.192013,1.201974,1.186654,1.196444,1.216448,1.20672,1.222588,1.19694,1.20128,1.206758,1.211984,1.201527,1.206906,1.20128,1.196326,1.196368,1.217325,1.206905,1.191316,1.212224,1.202273,1.196517,1.211857,1.206655,1.187317,1.206837,1.206309,1.196882,1.201985,1.202005,1.181941,1.212417,1.202137,1.207072,1.182402,1.19701,1.201239,1.205724,1.200399,1.211222,1.197211,1.202127,1.191556,1.201576,1.196239,1.191533,1.201437,1.191119,1.201959,1.201906,1.181098,1.192074,1.181262,1.227743,1.191596,1.181308,1.201505,1.201602,1.222007,1.195926,1.217079,1.191488,1.206739,1.192032,1.211989,1.196282,1.202019,1.196289,1.186404,1.191354,1.206429,1.222642,1.202283,1.196614,1.196115,1.196051,1.1871,1.177058,1.192344,1.181903,1.197037,1.196804,1.171737,1.172126,1.211963,1.200974,1.19685,1.186605,1.201351,1.196929,1.197142,1.196074,1.207149,1.181781,1.167614,1.190867,1.201419,1.191155,1.196651,1.196654,1.196294,1.191289,1.180483,1.186389,1.191281,1.197213,1.191171,1.181762,1.192037,1.196377,1.191764,1.177211,1.186558,1.196043,1.206578,1.187344,1.187527,1.201483,1.195799,1.201045,1.181656,1.206301,1.176947,1.212096,1.196349,1.212351,1.191349,1.211863,1.191788,1.191654,1.201976,1.166327,1.171817,1.222066,1.186707,1.197246,1.200991,1.19605,1.200848,1.190697,1.186558,1.18126,1.191812,1.176644,1.201182,1.201143,1.1719,1.196708,1.182199,1.181458,1.191968,1.202111,1.211474,1.196008,1.19629,1.21184,1.196212,1.191045,1.175923,1.228415,1.185177,1.181407,1.191814,1.201513,1.181332,1.186883,1.196484,1.201192,1.206652,1.195582,1.202093,1.191869,1.196682,1.212016,1.192299,1.191607,1.176496,1.186833,1.201889,
323.000,1.191693,1.183052,1.202013,1.19691,1.193138,1.20283,1.208387,1.189064,1.208092,1.212682,1.20353,1.233947,1.173871,1.198095,1.189454,1.213107,1.225239,1.203573,1.181148,1.179394,1.187406,1.186547,1.202817,1.192805,1.197818,1.176359,1.188059,1.196779,1.182287,1.192681,1.198176,1.185098,1.201991,1.182204,1.198053,1.207894,1.196763,1.17166,1.18706,1.208254,1.192265,1.187755,1.202989,1.18712,1.190333,1.192281,1.191559,1.196579,1.186427,1.20132,1.186755,1.181826,1.159251,1.173939,1.193009,1.196551,1.19093,1.177743,1.186197,1.182129,1.192316,1.18596,1.178548,1.192441,1.181378,1.182004,1.206606,1.18318,1.179891,1.197344,1.17431,1.177568,1.192641,1.181978,1.172139,1.191312,1.187383,1.185685,1.186056,1.175817,1.191994,1.191507,1.16728,1.167889,1.178012,1.181582,1.18534,1.200294,1.177084,1.181562,1.173077,1.170041,1.193427,1.200766,1.181356,1.202028,1.192579,1.184582,1.17758,1.174833,1.172883,1.181355,1.192981,1.171735,1.197405,1.196624,1.176579,1.181568,1.18296,1.186411,1.178182,1.165602,1.172278,1.191806,1.186479,1.177457,1.181426,1.169392,1.176849,1.172373,1.19156,1.188016,1.182565,1.191293,1.18694,1.18162,1.187715,1.193274,1.172355,1.192166,1.196027,1.200984,1.181181,1.158161,1.176731,1.197567,1.166651,1.187755,1.176122,1.187109,1.195,1.182261,1.17509,1.185278,1.19143,1.197132,1.164709,1.193523,1.179697,1.194481,1.185173,1.182175,1.171986,1.182065,1.160311,1.176166,1.178327,1.186598,1.187849,1.177441,1.157043,1.182264,1.176735,1.197851,1.171747,1.191629,1.207016,1.17188,1.187397,1.18647,1.176769,1.165831,1.176814,1.163785,1.179198,1.159392,1.183139,1.191721,1.181834,1.17734,1.18686,1.167521,1.176708,1.191968,1.16772,1.190982,1.176105,1.202304,1.191612,1.192888,1.181019,1.178213,1.175732,1.180559,
324.000,1.197056,1.212206,1.199673,1.20219,1.211738,1.217397,1.204549,1.209771,1.199344,1.189912,1.22367,1.182265,1.225601,1.206748,1.222674,1.195426,1.212912,1.200627,1.184195,1.234392,1.208169,1.208101,1.208085,1.208318,1.212897,1.19253,1.213467,1.204073,1.197685,1.195791,1.207302,1.189736,1.196155,1.18693,1.223881,1.213252,1.186857,1.192364,1.203274,1.200995,1.20851,1.207563,1.19996,1.202942,1.178396,1.187065,1.202648,1.191444,1.191489,1.17143,1.192183,1.193476,1.215677,1.207278,1.212502,1.185879,1.181461,1.190725,1.181718,1.193087,1.184849,1.176788,1.208715,1.200874,1.186982,1.178686,1.175107,1.191681,1.182429,1.19152,1.208395,1.203266,1.193921,1.200865,1.182172,1.197268,1.191595,1.176361,1.177081,1.188718,1.186083,1.185205,1.188535,1.194535,1.196823,1.186347,1.186845,1.171821,1.192807,1.183028,1.197229,1.154181,1.189171,1.171458,1.166374,1.184154,1.201894,1.200259,1.176842,1.174204,1.204248,1.188542,1.196328,1.181871,1.195743,1.19241,1.177051,1.190879,1.191284,1.156625,1.204463,1.169637,1.175419,1.186028,1.174357,1.191752,1.184673,1.197786,1.177585,1.181156,1.192464,1.196099,1.186741,1.1821,1.186299,1.181968,1.185836,1.194774,1.187351,1.195703,1.17109,1.171291,1.189374,1.181991,1.188639,1.179802,1.182853,1.186625,1.186657,1.18536,1.170663,1.179774,1.17307,1.169118,1.182701,1.195874,1.187432,1.184661,1.179336,1.216174,1.173331,1.185264,1.182653,1.18654,1.213536,1.174215,1.184875,1.181482,1.180193,1.197942,1.185934,1.178641,1.180866,1.190017,1.167669,1.18742,1.190384,1.199415,1.191792,1.182439,1.197574,1.170341,1.177227,1.182746,1.177341,1.193731,1.19151,1.180518,1.192547,1.183383,1.181294,1.193302,1.181385,1.196513,1.188293,1.174449,1.171861,1.190506,1.196528,1.200053,1.179156,1.186736,1.16934,1.178278,
325.000,1.18757,1.175878,1.216612,1.184953,1.181831,1.184267,1.179352,1.163311,1.172382,1.190415,1.193643,1.182115,1.186399,1.178564,1.172287,1.186808,1.161251,1.181081,1.196223,1.172127,1.191338,1.185414,1.200965,1.195592,1.189358,1.175882,1.189585,1.198048,1.179085,1.170003,1.190804,1.200733,1.180541,1.183513,1.195098,1.199409,1.194302,1.178676,1.190329,1.193519,1.195416,1.18631,1.170905,1.192078,1.199156,1.185976,1.192814,1.181154,1.177569,1.189892,1.188354,1.182916,1.180701,1.161832,1.177793,1.184546,1.184707,1.161251,1.177213,1.184608,1.168398,1.178036,1.190236,1.170501,1.176987,1.198316,1.171129,1.175213,1.177849,1.187034,1.184957,1.185768,1.158566,1.160879,1.171908,1.179212,1.182841,1.165781,1.18366,1.185675,1.177102,1.167734,1.180814,1.189352,1.169518,1.172764,1.177801,1.189592,1.188643,1.178738,1.169512,1.180478,1.170052,1.182907,1.176588,1.168978,1.171854,1.166683,1.178911,1.186922,1.181922,1.191295,1.173571,1.174526,1.176208,1.191024,1.164426,1.167848,1.170338,1.168767,1.193618,1.181164,1.160255,1.17759,1.15396,1.170817,1.201081,1.181703,1.175848,1.162326,1.185016,1.169555,1.175996,1.180311,1.170204,1.176993,1.178989,1.159853,1.177654,1.171563,1.178805,1.183502,1.194813,1.163416,1.184418,1.166549,1.171228,1.181977,1.166382,1.167904,1.168216,1.158636,1.185248,1.191341,1.192376,1.17586,1.169876,1.166967,1.19124,1.168864,1.194675,1.155831,1.176862,1.170965,1.168121,1.184265,1.158052,1.177684,1.167844,1.179576,1.188399,1.190135,1.162827,1.164068,1.172613,1.185215,1.175247,1.19017,1.174089,1.180171,1.167647,1.192379,1.170476,1.170238,1.164979,1.173059,1.176345,1.173453,1.180532,1.185097,1.170679,1.17392,1.159907,1.167022,1.173809,1.167003,1.167482,1.17579,1.175267,1.159207,1.189499,1.177202,1.185565,1.179668,
326.000,1.156443,1.167713,1.146502,1.152128,1.162765,1.157011,1.172355,1.170536,1.16163,1.172288,1.156404,1.171247,1.14843,1.158244,1.15766,1.16361,1.174678,1.156834,1.143974,1.151787,1.165004,1.153702,1.15189,1.160891,1.149606,1.144057,1.155435,1.136646,1.142583,1.150292,1.152912,1.144007,1.137506,1.164969,1.164607,1.149934,1.160657,1.161478,1.156193,1.167583,1.153482,1.157741,1.152452,1.1637,1.164585,1.146011,1.168541,1.151988,1.160941,1.158121,1.162839,1.141938,1.13298,1.137732,1.150835,1.169714,1.16214,1.148641,1.151259,1.149076,1.155485,1.149277,1.15355,1.145173,1.157635,1.151875,1.139972,1.140972,1.154687,1.146614,1.155448,1.145591,1.154549,1.145647,1.144911,1.142604,1.15037,1.133171,1.144982,1.136988,1.150321,1.150691,1.144562,1.140188,1.143271,1.15519,1.153518,1.150856,1.160118,1.135709,1.142302,1.146243,1.169784,1.137215,1.161566,1.15368,1.138933,1.156629,1.168898,1.137281,1.133378,1.141844,1.132824,1.16363,1.150891,1.142824,1.139133,1.1544,1.142201,1.143063,1.139652,1.13581,1.160962,1.147819,1.147945,1.146501,1.14451,1.151784,1.136095,1.147101,1.148208,1.144159,1.139361,1.136843,1.145265,1.144021,1.156777,1.147625,1.153107,1.149751,1.149259,1.150027,1.133165,1.147538,1.14364,1.136515,1.147425,1.149466,1.139573,1.149237,1.13939,1.152117,1.145308,1.135608,1.139951,1.144638,1.152699,1.155454,1.145832,1.146789,1.147894,1.140209,1.135573,1.14853,1.148614,1.128555,1.160548,1.149093,1.15235,1.139376,1.132439,1.137291,1.145056,1.129367,1.140515,1.141729,1.135598,1.141313,1.139159,1.136852,1.136627,1.159489,1.131825,1.144914,1.128452,1.13344,1.143095,1.147466,1.145266,1.135286,1.137621,1.129959,1.136441,1.134193,1.132863,1.159966,1.133354,1.14012,1.146832,1.13292,1.132308,1.14854,1.13165,1.133178,
327.000,1.182606,1.206089,1.192923,1.202662,1.187191,1.211281,1.175056,1.190805,1.185524,1.18737,1.209962,1.186092,1.201799,1.218212,1.205206,1.197737,1.211359,1.193049,1.204098,1.194459,1.200465,1.177174,1.187079,1.19711,1.193576,1.186319,1.196186,1.190194,1.191348,1.198771,1.187544,1.192183,1.176398,1.193231,1.201675,1.186938,1.188468,1.174478,1.191235,1.18772,1.192054,1.187523,1.188926,1.186369,1.195721,1.190358,1.183849,1.194636,1.185319,1.190266,1.181875,1.202009,1.188997,1.204818,1.203533,1.190968,1.176618,1.181798,1.189788,1.196744,1.175855,1.179124,1.185132,1.175065,1.19021,1.176828,1.195704,1.1814,1.183784,1.178843,1.179245,1.167168,1.16752,1.177874,1.183725,1.181479,1.165331,1.182854,1.168588,1.175716,1.184867,1.169215,1.181108,1.187663,1.193211,1.18446,1.18957,1.175896,1.175602,1.19348,1.178652,1.17167,1.169992,1.174539,1.172986,1.165282,1.203243,1.182408,1.196215,1.172378,1.185482,1.178821,1.182079,1.175009,1.174001,1.174667,1.204218,1.181719,1.187598,1.19103,1.17916,1.181339,1.183451,1.177692,1.177891,1.177518,1.179829,1.178154,1.183407,1.178284,1.190573,1.188662,1.169508,1.187197,1.192072,1.175572,1.175303,1.196809,1.173085,1.172393,1.1782,1.181507,1.178811,1.158941,1.192496,1.176868,1.181492,1.177105,1.164478,1.175941,1.171793,1.176248,1.150488,1.186173,1.177297,1.165293,1.197363,1.185431,1.197313,1.179224,1.16006,1.184297,1.1685,1.196042,1.189984,1.19475,1.196184,1.171138,1.179854,1.168607,1.185083,1.179787,1.168964,1.174345,1.173658,1.181602,1.167985,1.164552,1.180436,1.187155,1.186475,1.212145,1.17751,1.184065,1.177064,1.179554,1.162838,1.16269,1.178156,1.173599,1.179089,1.167484,1.190127,1.198488,1.181301,1.167565,1.163216,1.175341,1.192796,1.170711,1.184172,1.174712,1.179177,1.185152,
328.000,1.194986,1.196964,1.19779,1.200692,1.212564,1.212572,1.189007,1.211066,1.199508,1.206924,1.209028,1.212579,1.185716,1.18294,1.17703,1.187707,1.173111,1.199744,1.21084,1.205283,1.193348,1.180319,1.199303,1.19085,1.201301,1.205804,1.196645,1.18319,1.193923,1.187085,1.19531,1.19079,1.203352,1.183471,1.198802,1.180601,1.19753,1.18736,1.177822,1.186608,1.195876,1.192122,1.18827,1.185123,1.174788,1.186395,1.173574,1.184077,1.180105,1.190382,1.184813,1.180016,1.188914,1.186159,1.176692,1.180863,1.188235,1.170569,1.185402,1.178072,1.173976,1.183422,1.196015,1.182894,1.181109,1.184463,1.185512,1.177018,1.179523,1.197223,1.181052,1.190143,1.180882,1.189467,1.195377,1.177598,1.196173,1.195227,1.194078,1.19668,1.176601,1.17686,1.187378,1.191726,1.205552,1.18597,1.194858,1.187798,1.183325,1.168445,1.168413,1.189017,1.163538,1.201883,1.183858,1.183083,1.174507,1.173551,1.170761,1.180756,1.17395,1.18997,1.188912,1.163191,1.165862,1.188215,1.179739,1.187953,1.189023,1.183786,1.169374,1.181203,1.175823,1.19053,1.177672,1.182044,1.165934,1.186019,1.191794,1.177051,1.164765,1.17318,1.182095,1.184544,1.168493,1.17113,1.185952,1.165803,1.177962,1.162058,1.177298,1.172902,1.195695,1.174603,1.168806,1.179096,1.163559,1.172464,1.18437,1.175804,1.180576,1.173045,1.198993,1.180776,1.187458,1.189232,1.164295,1.163916,1.175998,1.18323,1.19258,1.162992,1.200347,1.178573,1.174614,1.186314,1.171285,1.169307,1.157781,1.176441,1.177434,1.159396,1.180003,1.174563,1.182697,1.167462,1.160611,1.174313,1.163757,1.184718,1.167876,1.178636,1.179302,1.164968,1.193758,1.169714,1.170115,1.17834,1.169794,1.176645,1.168938,1.175924,1.180773,1.166426,1.182454,1.188235,1.173007,1.174629,1.194589,1.167789,1.171379,1.183298,1.173764,1.175596,
329.000,1.194241,1.180511,1.197216,1.187509,1.201681,1.181817,1.200923,1.206851,1.228271,1.21037,1.200245,1.203353,1.202432,1.196583,1.190982,1.220923,1.198405,1.2172,1.19341,1.193449,1.190809,1.193879,1.206617,1.197691,1.190741,1.195894,1.189202,1.191139,1.19485,1.189469,1.188974,1.184986,1.179316,1.187482,1.197963,1.197372,1.188756,1.181463,1.184663,1.188498,1.18343,1.181146,1.202402,1.198812,1.184899,1.185872,1.189804,1.182587,1.190046,1.177834,1.19103,1.202176,1.183212,1.18452,1.190073,1.192354,1.190674,1.180211,1.191175,1.191085,1.192176,1.186532,1.190086,1.17963,1.194064,1.198731,1.186324,1.179603,1.17872,1.185246,1.204929,1.1951,1.185617,1.177645,1.190574,1.20664,1.205239,1.181527,1.173744,1.177471,1.168509,1.186413,1.175551,1.183283,1.194528,1.180998,1.165675,1.189177,1.165162,1.193205,1.180397,1.174592,1.197804,1.177488,1.177975,1.204887,1.19072,1.186748,1.18668,1.167765,1.180948,1.174389,1.178356,1.166444,1.179014,1.190329,1.186474,1.182933,1.172912,1.185966,1.175175,1.182473,1.17422,1.184234,1.181814,1.197032,1.185998,1.159998,1.185586,1.184311,1.169897,1.172372,1.177763,1.184161,1.182999,1.167817,1.175439,1.169971,1.172429,1.172224,1.171789,1.169994,1.181675,1.176411,1.18118,1.172373,1.170578,1.174581,1.19412,1.166878,1.169007,1.172741,1.174334,1.181414,1.152279,1.213194,1.194618,1.184883,1.172654,1.186699,1.192144,1.157633,1.174992,1.172686,1.174303,1.16822,1.177419,1.173369,1.167445,1.183928,1.188396,1.173042,1.176181,1.176346,1.184145,1.174085,1.160695,1.173317,1.183562,1.171942,1.180319,1.188226,1.170584,1.187837,1.182594,1.173069,1.174059,1.191549,1.174495,1.179295,1.165828,1.16077,1.190655,1.175972,1.176553,1.15731,1.16651,1.173839,1.176856,1.154243,1.173713,1.178114,1.177337,1.173809,
330.000,1.220936,1.213564,1.208714,1.206948,1.221311,1.217782,1.205719,1.210648,1.208324,1.203537,1.22725,1.21319,1.231062,1.216508,1.207841,1.190686,1.197361,1.201872,1.228588,1.226687,1.226622,1.214722,1.224214,1.195814,1.229565,1.227031,1.201225,1.201399,1.210449,1.207298,1.206535,1.203647,1.195477,1.21452,1.223246,1.194184,1.210719,1.213445,1.202225,1.215422,1.207407,1.217377,1.217092,1.209886,1.207363,1.202564,1.204993,1.198973,1.195553,1.191838,1.199316,1.20809,1.218036,1.226516,1.208139,1.201346,1.182852,1.19825,1.20312,1.20566,1.205618,1.200583,1.20561,1.200038,1.197657,1.193734,1.214725,1.214529,1.198673,1.196497,1.188889,1.200573,1.193148,1.209392,1.198259,1.212758,1.200649,1.176123,1.194781,1.200516,1.196039,1.175036,1.19194,1.18543,1.199969,1.204903,1.19693,1.197108,1.206884,1.225123,1.216795,1.194631,1.194316,1.16608,1.194396,1.199544,1.201813,1.203043,1.182266,1.191443,1.192224,1.211827,1.186749,1.194769,1.190272,1.196878,1.192877,1.211431,1.195323,1.208327,1.189129,1.187748,1.207756,1.197497,1.193437,1.207217,1.190567,1.197004,1.199367,1.1945,1.182038,1.20118,1.193521,1.203221,1.199756,1.195256,1.196961,1.198164,1.192261,1.206245,1.183807,1.184144,1.186356,1.186609,1.208317,1.195677,1.208524,1.185798,1.193056,1.196361,1.185547,1.1823,1.18393,1.193407,1.192551,1.186492,1.185589,1.171271,1.221761,1.187338,1.180915,1.210917,1.187278,1.200724,1.221781,1.186623,1.191218,1.194102,1.181783,1.192085,1.196185,1.178952,1.168683,1.172478,1.184155,1.179879,1.18676,1.189845,1.195322,1.203176,1.196183,1.19832,1.191662,1.195478,1.169433,1.199684,1.176635,1.187828,1.192228,1.165755,1.176874,1.183408,1.209569,1.189379,1.190578,1.182769,1.199243,1.204513,1.193423,1.180729,1.191884,1.194328,1.180711,1.188163,
331.000,1.200518,1.208718,1.20887,1.21548,1.225767,1.220692,1.214386,1.19851,1.207588,1.229379,1.19785,1.230336,1.182074,1.207469,1.206463,1.20435,1.203551,1.210741,1.203681,1.215422,1.201201,1.21201,1.20683,1.208327,1.231256,1.201778,1.209522,1.221459,1.212574,1.210841,1.195068,1.201141,1.205075,1.19314,1.202147,1.19072,1.187807,1.207749,1.217666,1.213254,1.200094,1.200166,1.190883,1.200636,1.202308,1.205116,1.194211,1.194348,1.199309,1.207509,1.18588,1.20159,1.205877,1.188183,1.191629,1.20112,1.205084,1.18396,1.179644,1.20123,1.18032,1.198652,1.214225,1.20107,1.201201,1.201472,1.214,1.1984,1.183471,1.190331,1.189852,1.188888,1.184459,1.199156,1.175095,1.201143,1.189787,1.191667,1.207753,1.202101,1.183782,1.202481,1.203928,1.189061,1.19195,1.212717,1.197754,1.189127,1.210971,1.195285,1.187083,1.20712,1.179501,1.190866,1.194259,1.204312,1.194277,1.160429,1.190531,1.19643,1.183167,1.200768,1.207685,1.189859,1.19234,1.204208,1.185165,1.196414,1.194654,1.18782,1.181451,1.183789,1.184219,1.17707,1.185649,1.19409,1.190192,1.196071,1.190648,1.183912,1.189385,1.200671,1.205457,1.193168,1.179821,1.193205,1.204288,1.18634,1.203989,1.191982,1.195385,1.20539,1.176905,1.187544,1.185031,1.1826,1.201689,1.187707,1.193266,1.188658,1.179442,1.186633,1.205163,1.186304,1.178609,1.200687,1.168888,1.190867,1.175731,1.182607,1.194027,1.185454,1.178618,1.169716,1.183366,1.175682,1.17607,1.208975,1.17367,1.185425,1.187634,1.196864,1.172881,1.182651,1.199387,1.181913,1.188656,1.199932,1.189756,1.203676,1.198314,1.192231,1.183311,1.185495,1.184891,1.192136,1.183108,1.19057,1.181806,1.178958,1.174469,1.186266,1.193546,1.179801,1.194015,1.18261,1.189578,1.189077,1.185783,1.188648,1.204682,1.195028,1.190665,1.192367,
332.000,1.183326,1.186434,1.190776,1.20472,1.197635,1.184843,1.20356,1.187782,1.198949,1.193211,1.178369,1.195424,1.193302,1.197496,1.188807,1.199784,1.188049,1.196224,1.19947,1.18084,1.184745,1.170554,1.195568,1.189155,1.186037,1.173092,1.192459,1.186216,1.185568,1.181754,1.185143,1.187454,1.174497,1.181169,1.181224,1.182139,1.174685,1.177,1.181859,1.177318,1.183243,1.179719,1.176622,1.171018,1.178731,1.183503,1.169507,1.180279,1.181471,1.187743,1.165986,1.176111,1.182522,1.187255,1.193617,1.198313,1.170918,1.181798,1.178329,1.179388,1.166038,1.18034,1.161187,1.161161,1.16406,1.17288,1.182794,1.168444,1.169903,1.181101,1.176816,1.17875,1.170279,1.162705,1.176789,1.166193,1.160215,1.162419,1.169577,1.184243,1.16972,1.168521,1.168226,1.159803,1.165705,1.18022,1.17908,1.179238,1.165514,1.183459,1.179842,1.158427,1.179863,1.168132,1.163451,1.177002,1.178238,1.167993,1.170734,1.154346,1.176875,1.155697,1.183578,1.168806,1.162737,1.171879,1.166,1.173761,1.174156,1.16167,1.158656,1.177692,1.171327,1.174153,1.163141,1.162764,1.165071,1.164885,1.169288,1.163367,1.167924,1.16183,1.148139,1.168052,1.16501,1.189487,1.183894,1.162271,1.167176,1.177627,1.173191,1.166467,1.152755,1.166007,1.155323,1.161892,1.15817,1.158911,1.162481,1.181118,1.164282,1.166971,1.169311,1.160024,1.14722,1.16318,1.162202,1.170295,1.154105,1.183783,1.155262,1.15868,1.154041,1.164505,1.160598,1.154663,1.177259,1.16307,1.175412,1.15931,1.165762,1.169487,1.162899,1.167172,1.161113,1.157195,1.160497,1.18212,1.177822,1.162188,1.16379,1.162364,1.161739,1.170474,1.146646,1.168524,1.161397,1.18036,1.161211,1.156141,1.16873,1.147263,1.183185,1.166163,1.15376,1.164342,1.165843,1.166324,1.155937,1.157277,1.178362,1.174163,1.163105,1.169414,
333.000,1.211851,1.222618,1.239088,1.257661,1.245698,1.220203,1.226443,1.207159,1.218208,1.212201,1.235111,1.220584,1.231009,1.224616,1.230716,1.198863,1.202075,1.213765,1.256444,1.226694,1.238178,1.227284,1.23518,1.227393,1.223949,1.222819,1.211775,1.201602,1.223165,1.224314,1.204893,1.222874,1.211888,1.225405,1.219276,1.221978,1.211421,1.215187,1.220183,1.211156,1.226708,1.209259,1.213646,1.215633,1.229268,1.221601,1.210377,1.210046,1.218076,1.21782,1.216508,1.223814,1.225286,1.218168,1.202081,1.19402,1.198718,1.210766,1.2142,1.225957,1.204077,1.223914,1.216483,1.193788,1.213372,1.205854,1.217057,1.198119,1.216619,1.209455,1.212561,1.20709,1.213568,1.204869,1.191689,1.205258,1.20669,1.194014,1.214859,1.201345,1.216626,1.206795,1.207648,1.178756,1.212042,1.197797,1.214296,1.186523,1.214763,1.211745,1.218633,1.201272,1.207434,1.201402,1.204081,1.218288,1.202663,1.19368,1.205258,1.195957,1.202441,1.201589,1.217479,1.201231,1.208352,1.205913,1.198467,1.191823,1.203028,1.202178,1.190111,1.197016,1.192553,1.201385,1.195774,1.207278,1.199203,1.19588,1.196188,1.181159,1.203443,1.207685,1.183613,1.201574,1.192168,1.204831,1.203934,1.198536,1.195514,1.193027,1.207434,1.181129,1.20196,1.182374,1.198834,1.203646,1.190165,1.197391,1.193263,1.195655,1.19401,1.191822,1.201071,1.193956,1.179293,1.199747,1.196621,1.189577,1.214246,1.184961,1.193417,1.217829,1.19835,1.202164,1.210835,1.208785,1.205608,1.17848,1.181529,1.196097,1.199607,1.190207,1.189131,1.195319,1.193924,1.193062,1.204577,1.212832,1.224783,1.201403,1.198044,1.195076,1.203595,1.211162,1.206742,1.197865,1.190446,1.196126,1.191947,1.185051,1.211353,1.186347,1.214324,1.186699,1.1998,1.191792,1.182221,1.21115,1.195281,1.188182,1.192183,1.220194,1.192011,1.193285,
