,SP_kinetics_test_5um_cavity_11-11-2021_16h34_29s,SP_kinetics_test_5um_cavity_11-11-2021_16h34_47s,SP_kinetics_test_5um_cavity_11-11-2021_16h35_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h35_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h36_17s,SP_kinetics_test_5um_cavity_11-11-2021_16h36_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h37_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h37_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h38_17s,SP_kinetics_test_5um_cavity_11-11-2021_16h38_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h39_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h39_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h40_17s,SP_kinetics_test_5um_cavity_11-11-2021_16h40_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h41_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h41_47s,SP_kinetics_test_5um_cavity_11-11-2021_16h42_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h42_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h43_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h43_47s,SP_kinetics_test_5um_cavity_11-11-2021_16h44_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h44_49s,SP_kinetics_test_5um_cavity_11-11-2021_16h45_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h45_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h46_17s,SP_kinetics_test_5um_cavity_11-11-2021_16h46_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h47_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h47_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h48_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h48_47s,SP_kinetics_test_5um_cavity_11-11-2021_16h49_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h49_47s,SP_kinetics_test_5um_cavity_11-11-2021_16h50_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h50_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h51_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h51_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h52_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h52_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h53_17s,SP_kinetics_test_5um_cavity_11-11-2021_16h53_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h54_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h54_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h55_17s,SP_kinetics_test_5um_cavity_11-11-2021_16h55_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h56_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h56_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h57_19s,SP_kinetics_test_5um_cavity_11-11-2021_16h57_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h58_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h58_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h59_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h59_49s,SP_kinetics_test_5um_cavity_11-11-2021_17h00_17s,SP_kinetics_test_5um_cavity_11-11-2021_17h00_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h01_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h01_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h02_17s,SP_kinetics_test_5um_cavity_11-11-2021_17h02_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h03_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h03_47s,SP_kinetics_test_5um_cavity_11-11-2021_17h04_19s,SP_kinetics_test_5um_cavity_11-11-2021_17h04_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h05_19s,SP_kinetics_test_5um_cavity_11-11-2021_17h05_49s,SP_kinetics_test_5um_cavity_11-11-2021_17h06_17s,SP_kinetics_test_5um_cavity_11-11-2021_17h06_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h07_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h07_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h08_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h08_47s,SP_kinetics_test_5um_cavity_11-11-2021_17h09_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h09_47s,SP_kinetics_test_5um_cavity_11-11-2021_17h10_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h10_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h11_17s,SP_kinetics_test_5um_cavity_11-11-2021_17h11_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h12_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h12_49s,SP_kinetics_test_5um_cavity_11-11-2021_17h13_17s,SP_kinetics_test_5um_cavity_11-11-2021_17h13_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h14_19s,SP_kinetics_test_5um_cavity_11-11-2021_17h14_47s,SP_kinetics_test_5um_cavity_11-11-2021_17h15_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h15_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h16_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h16_47s,SP_kinetics_test_5um_cavity_11-11-2021_17h17_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h17_49s,SP_kinetics_test_5um_cavity_11-11-2021_17h18_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h18_49s,SP_kinetics_test_5um_cavity_11-11-2021_17h19_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h19_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h20_19s,SP_kinetics_test_5um_cavity_11-11-2021_17h20_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h21_17s,SP_kinetics_test_5um_cavity_11-11-2021_17h21_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h22_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h22_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h23_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h23_49s,
6754.409,0.07422274,0.07435727,0.07425819,0.07418883,0.07469759,0.0756135,0.07516386,0.07507242,0.07534032,0.07648233,0.07515736,0.0763436,0.07672156,0.0758041,0.07631555,0.0769586,0.07646115,0.077485,0.07769433,0.07676764,0.07708507,0.07752197,0.07771477,0.07747448,0.07767677,0.07760433,0.07785423,0.07795392,0.07802831,0.07734703,0.07788616,0.07840007,0.07827531,0.07889856,0.07745783,0.07867496,0.07899493,0.07844872,0.0785199,0.0782125,0.07886116,0.07875688,0.07803553,0.07910091,0.07910012,0.07853174,0.07959048,0.07972833,0.07931834,0.07931717,0.07900783,0.07959794,0.07998643,0.07959317,0.07888529,0.07926963,0.07912627,0.07933002,0.07956067,0.07932544,0.08041857,0.08004992,0.07920908,0.080306,0.08026232,0.07969209,0.08014038,0.08050095,0.07947329,0.07979054,0.07994048,0.08054698,0.07994736,0.08068032,0.08077037,0.08119239,0.07950794,0.08029322,0.0805437,0.0813899,0.08101515,0.08032434,0.08073404,0.08088483,0.08039275,0.08071651,0.08075492,0.08084767,0.08161615,0.08095774,0.08166468,0.08125274,0.08138517,0.08154991,0.08067324,0.08171665,0.08124962,0.08170731,0.08158027,0.08140562,
6750.551,0.07571285,0.07550589,0.07518146,0.07556383,0.07609871,0.07668281,0.07647699,0.07636008,0.07688885,0.07776229,0.07651162,0.07760444,0.07826731,0.07735638,0.07725222,0.07823314,0.07791201,0.07865744,0.07886253,0.07832808,0.07863929,0.07888115,0.07902691,0.07924777,0.07939313,0.07907494,0.07935777,0.07979771,0.07957999,0.07921229,0.07948013,0.07975765,0.07970016,0.08004439,0.07900315,0.07999484,0.08019025,0.07983094,0.07991787,0.07978246,0.08014957,0.08013593,0.07934052,0.08098666,0.08049827,0.08027797,0.08127081,0.0812954,0.08077122,0.0808261,0.08046931,0.08070103,0.08153941,0.08133875,0.08070388,0.0810743,0.08098449,0.08067557,0.08096185,0.08116395,0.08202224,0.08146002,0.08070704,0.08183476,0.0814728,0.08162286,0.08182894,0.08202815,0.08127652,0.08146534,0.0819051,0.08256125,0.08185297,0.08219646,0.08210211,0.08280738,0.08159652,0.08272312,0.08234569,0.08276647,0.08252535,0.08221377,0.08203725,0.08270533,0.08267002,0.08262821,0.08231903,0.08242402,0.08295286,0.08264384,0.08332875,0.08249426,0.08300496,0.08284092,0.08256694,0.08357236,0.08323959,0.08331364,0.08305185,0.08320653,
6746.694,0.077068,0.07668685,0.07653476,0.07698738,0.07770316,0.07774612,0.07800304,0.07803638,0.07843438,0.07887175,0.07816312,0.07926359,0.07926769,0.07911718,0.07878528,0.0798125,0.07965656,0.08003158,0.08017188,0.07996646,0.08034627,0.08044397,0.0802156,0.08089533,0.08137443,0.08076701,0.08056269,0.08146117,0.08101434,0.08124147,0.08141225,0.08085968,0.08127771,0.08135521,0.08085211,0.08151268,0.08127885,0.08170778,0.08181751,0.08180543,0.08209892,0.0817335,0.0812737,0.08239346,0.08196528,0.08224183,0.0825593,0.08271877,0.08222609,0.0824464,0.08186833,0.08198766,0.08291179,0.08319972,0.08259045,0.08332291,0.08312968,0.08243676,0.08259417,0.08324607,0.08347496,0.08298479,0.08273393,0.08341691,0.08330058,0.08372299,0.08352708,0.08375191,0.08315489,0.08343502,0.08405098,0.08434638,0.08380472,0.08401471,0.08353058,0.08433986,0.08363054,0.08488438,0.08436062,0.08450349,0.08418238,0.08425673,0.08391067,0.08483744,0.08465604,0.08440612,0.08424716,0.08426747,0.08477496,0.08450637,0.08516458,0.08411548,0.08484653,0.08449853,0.08495475,0.0855253,0.08546405,0.08513331,0.08472367,0.08549357,
6742.836,0.07827887,0.07786921,0.07799911,0.07844605,0.0793817,0.07877866,0.0795801,0.07978698,0.07971819,0.08003537,0.08006762,0.08101292,0.08041734,0.08102619,0.08077337,0.08148284,0.08135022,0.08165163,0.081641,0.08151941,0.08197229,0.08211525,0.08195629,0.08261449,0.08322809,0.08260468,0.08212025,0.08298387,0.08265711,0.08317642,0.08333366,0.08229323,0.08297085,0.08339114,0.08283135,0.08324568,0.08281326,0.08381032,0.08384559,0.08376538,0.08417506,0.08366571,0.08374864,0.08353198,0.08383408,0.08429192,0.08409896,0.08397229,0.08379547,0.08411143,0.08363582,0.08404438,0.08439571,0.08532496,0.08449113,0.08544122,0.08502714,0.08467051,0.08440308,0.08521854,0.08496375,0.08480658,0.0849342,0.08520496,0.0856103,0.08599889,0.08546078,0.08570367,0.08537352,0.08595295,0.08623622,0.08573971,0.08590562,0.0863619,0.08551455,0.08628108,0.08545834,0.08700801,0.08627283,0.08634014,0.08632509,0.08620479,0.0861529,0.08716829,0.08660975,0.08604119,0.08655346,0.08651093,0.08699499,0.08650547,0.08722025,0.08607361,0.08727271,0.08663797,0.08718536,0.08768056,0.08747601,0.08724478,0.08690128,0.08798602,
6738.979,0.07959775,0.07928083,0.07949831,0.0800458,0.08076151,0.08015185,0.08134322,0.08150602,0.08114465,0.08128875,0.08184671,0.08273703,0.08235777,0.08279963,0.0828402,0.08335292,0.08290516,0.08347028,0.08333794,0.08345817,0.08369038,0.0835051,0.08420329,0.08442447,0.08461793,0.08438624,0.08440327,0.08471428,0.08453184,0.08522081,0.08500841,0.08429356,0.08463987,0.08562248,0.08477872,0.08499987,0.08479492,0.08582186,0.0855963,0.08541577,0.0862342,0.08575998,0.08600748,0.08530184,0.08596399,0.0863583,0.08633669,0.08537225,0.08577456,0.08585083,0.08576953,0.08667781,0.08622885,0.08751946,0.08654136,0.08703796,0.08677483,0.08701352,0.08651536,0.08702496,0.08682105,0.08708781,0.08722918,0.08727687,0.08784983,0.08816052,0.08776648,0.08788604,0.08781537,0.08853415,0.08801451,0.08727861,0.0880274,0.08877204,0.08806804,0.08861145,0.08765765,0.08920081,0.08806373,0.08844426,0.08873515,0.08835981,0.08870213,0.08922833,0.08870299,0.08809392,0.08915605,0.08897454,0.08931381,0.08879909,0.08913041,0.08808069,0.08966862,0.08901172,0.08942051,0.09002468,0.08951671,0.08941308,0.08941431,0.09009842,
6735.121,0.08119856,0.08113353,0.08130566,0.0817466,0.08205945,0.08219309,0.08319823,0.08316074,0.08313196,0.08301368,0.08351196,0.08457695,0.08470806,0.08435235,0.08477122,0.08550207,0.08481884,0.08551321,0.08544227,0.08593244,0.0854115,0.08497987,0.08658894,0.08620672,0.08625372,0.08622918,0.08684899,0.08678733,0.08677264,0.08730146,0.08663622,0.08659706,0.08639698,0.08768825,0.08660442,0.08691177,0.08690023,0.08787627,0.08754022,0.08711544,0.08856701,0.08795349,0.08789858,0.08786756,0.08841943,0.08841264,0.08863771,0.08749057,0.08820615,0.08795126,0.08800296,0.08898776,0.08828879,0.08961007,0.08887915,0.08856558,0.08898599,0.08925939,0.0891184,0.0891915,0.08918975,0.08958934,0.08965754,0.08954083,0.08992285,0.09016985,0.09011524,0.09024584,0.09027483,0.09047301,0.08991358,0.08954299,0.09045069,0.09100604,0.0907007,0.09102915,0.09044194,0.09138551,0.09023194,0.0911288,0.0910973,0.0910648,0.09135661,0.0913663,0.09066106,0.09068879,0.09182771,0.09142192,0.09138643,0.09140299,0.09108631,0.09035339,0.09168752,0.09135238,0.09197257,0.09234513,0.09196035,0.09160213,0.09198505,0.09208979,
6731.264,0.08300108,0.08321723,0.08323999,0.0834713,0.08352546,0.08439921,0.08483893,0.08507778,0.08534623,0.08533037,0.08565439,0.08646778,0.08697703,0.08621074,0.08673836,0.08753755,0.08719841,0.0875081,0.08778127,0.08832307,0.08709884,0.08702867,0.08882992,0.08808177,0.08853257,0.08840564,0.08882087,0.08905469,0.0892877,0.0894538,0.08884315,0.08908928,0.08850059,0.08972222,0.08884257,0.08923998,0.08911426,0.0901828,0.08993279,0.08931553,0.09093764,0.09045999,0.09006821,0.09050237,0.09119067,0.0904135,0.09065033,0.09012042,0.09076914,0.09048495,0.09044224,0.09094976,0.09068827,0.09177078,0.0914942,0.09083144,0.09177232,0.09155039,0.09205727,0.09188629,0.09180631,0.09185919,0.09193891,0.09173004,0.0919988,0.09232867,0.0922212,0.0928978,0.09280775,0.09229644,0.09244756,0.09217113,0.09304971,0.09324626,0.09306603,0.09347904,0.09335285,0.09369572,0.0929883,0.09391282,0.0934677,0.0940982,0.09376265,0.09408648,0.09269689,0.09339692,0.09437227,0.09363248,0.09336438,0.09411389,0.09355021,0.0930891,0.09401639,0.09373051,0.09464526,0.09441029,0.09463117,0.09386864,0.09454105,0.09450317,
6727.406,0.08503946,0.0853724,0.08513046,0.08522134,0.08540838,0.08624906,0.08648844,0.08742509,0.08751675,0.08760127,0.08806833,0.08852023,0.08922125,0.08859138,0.08900063,0.08939272,0.0893454,0.08951779,0.09010247,0.09053499,0.08915773,0.08940487,0.09065326,0.09036658,0.09096536,0.09083745,0.090763,0.09127083,0.09171002,0.09187599,0.09174907,0.09157737,0.09103525,0.09173483,0.09181564,0.09172389,0.09162229,0.09267903,0.0925048,0.09196641,0.09288633,0.09319808,0.09275893,0.09291077,0.09383608,0.09271704,0.0929767,0.09275562,0.09327158,0.09304681,0.09310259,0.09322856,0.09353661,0.09403647,0.09420584,0.0939335,0.094729,0.0938152,0.09461858,0.09462488,0.09440907,0.0940823,0.09410211,0.09393495,0.09424714,0.09493607,0.09440672,0.09587365,0.09532849,0.09485599,0.09539128,0.09489931,0.09531911,0.09561113,0.09552512,0.09603697,0.09620591,0.09624494,0.09602838,0.09628373,0.09601474,0.09697147,0.09590742,0.09715001,0.09529497,0.09610789,0.09682443,0.09591707,0.09598137,0.09685457,0.09645065,0.09608723,0.09678196,0.09663747,0.09742527,0.09639534,0.09737679,0.09639303,0.09726371,0.09740832,
6723.549,0.08726519,0.0875693,0.08739244,0.08718293,0.0880058,0.0880881,0.0885173,0.08992581,0.08985874,0.08978233,0.09026983,0.09086589,0.09149501,0.09108244,0.09146176,0.09156691,0.09122099,0.09194011,0.09228463,0.09277461,0.09185073,0.09182898,0.09242024,0.09310927,0.09329318,0.09325379,0.09325248,0.09353403,0.09406543,0.09434083,0.0947263,0.09385238,0.09394916,0.09395973,0.09487205,0.09431477,0.09439325,0.09522459,0.09519336,0.09480578,0.09487903,0.0958015,0.09560674,0.09542799,0.09645861,0.09578563,0.09581002,0.09555622,0.09581199,0.09553548,0.09578449,0.09605848,0.09651576,0.09627844,0.09686963,0.09725766,0.09756431,0.09614459,0.09682529,0.0971254,0.09707599,0.09669761,0.09664661,0.09681129,0.09697486,0.09780006,0.0972122,0.09885006,0.09793516,0.09799352,0.09850401,0.09809213,0.09780763,0.09829801,0.09862402,0.09869184,0.09907459,0.09902975,0.099128,0.09878295,0.09886514,0.09970193,0.09833599,0.09997825,0.09855706,0.09893488,0.09929944,0.09889395,0.09938099,0.09959003,0.09960311,0.09916401,0.09948276,0.09998071,0.1003475,0.09895992,0.1002906,0.099374,0.1003796,0.100672,
6719.691,0.08933681,0.08960252,0.09016204,0.08956031,0.09098113,0.09034763,0.09096593,0.09234302,0.09220493,0.09241064,0.09267711,0.09333739,0.09379144,0.09341778,0.09393857,0.09407909,0.09354218,0.09464144,0.09462361,0.09501504,0.09489595,0.09438812,0.09473371,0.09580864,0.09582806,0.09550508,0.09607418,0.09602442,0.09650517,0.09666289,0.09751537,0.09634065,0.09712581,0.09688649,0.09757213,0.09733102,0.09732495,0.09796303,0.09807592,0.09779541,0.09748385,0.09814233,0.09851175,0.09800459,0.09929903,0.09905536,0.09883589,0.09869485,0.09845047,0.09839768,0.09868829,0.09931996,0.09944678,0.09882717,0.09950497,0.1002907,0.1002822,0.09901504,0.09963942,0.09970032,0.1000292,0.09979539,0.09971984,0.1004506,0.1002253,0.1006878,0.1004134,0.1016676,0.1009472,0.1012739,0.1015991,0.1014488,0.1010693,0.1014158,0.1021043,0.1014374,0.1016823,0.102029,0.1021841,0.1019581,0.1019883,0.1026567,0.1013418,0.1023898,0.1023232,0.1018358,0.1020972,0.1023879,0.1028342,0.1023742,0.1029743,0.1022746,0.1024664,0.1032771,0.1031743,0.1024762,0.103296,0.1026788,0.1036882,0.1040697,
6715.834,0.09129842,0.09156507,0.09290259,0.09228766,0.09385709,0.09295437,0.09382565,0.09460233,0.094609,0.09517974,0.09551778,0.09594178,0.0964633,0.09585732,0.09646428,0.09665972,0.09650112,0.09731091,0.0974344,0.09752196,0.09795784,0.09740615,0.09763656,0.09823011,0.09877181,0.09776027,0.09897207,0.09860407,0.09913313,0.09920847,0.1002481,0.09937839,0.1002713,0.1003831,0.1002826,0.100439,0.1003044,0.1010508,0.1012308,0.1009482,0.1005171,0.1006728,0.1016056,0.1006359,0.1022038,0.1018254,0.1020856,0.1019078,0.1013748,0.1018332,0.102029,0.102833,0.1024442,0.1019656,0.1023048,0.1030147,0.103106,0.1023971,0.103174,0.102734,0.1032904,0.1032461,0.1032499,0.1041329,0.1035671,0.1038843,0.1035627,0.1046334,0.1042425,0.1046622,0.1046721,0.104429,0.1045962,0.1048067,0.1054271,0.1045009,0.1041251,0.105321,0.1052726,0.1053888,0.1052488,0.1059442,0.1046655,0.1050161,0.1061996,0.1050813,0.1055258,0.1059377,0.1060318,0.1055081,0.1063409,0.1054984,0.1061039,0.1065206,0.1061008,0.1065064,0.1064019,0.106175,0.1069963,0.1073113,
6711.977,0.09344931,0.09379429,0.09534208,0.09529302,0.09666818,0.0957391,0.09694709,0.09700312,0.09738692,0.09774152,0.09846456,0.09889088,0.0994741,0.09879167,0.09919935,0.09942669,0.09958394,0.100104,0.1004767,0.1005171,0.1011114,0.1009365,0.1008134,0.1009376,0.1019892,0.1006394,0.1019924,0.101514,0.1020484,0.1021925,0.1029086,0.1027286,0.1031901,0.1038648,0.1033024,0.1034362,0.1031746,0.1043098,0.1045664,0.1042696,0.1039481,0.1039603,0.1048172,0.1037416,0.1051582,0.104733,0.1055601,0.1050749,0.104901,0.1055493,0.1054733,0.106198,0.105687,0.105401,0.1056505,0.1059236,0.1061744,0.105944,0.1066685,0.1063206,0.1066922,0.1067515,0.1070802,0.1075752,0.106805,0.1075005,0.1069676,0.1078864,0.1075261,0.1080745,0.1079939,0.1073673,0.1079032,0.1082058,0.1086408,0.108075,0.1072152,0.1088447,0.1085892,0.1087671,0.1086058,0.1094099,0.1082814,0.108463,0.1098982,0.1089303,0.1094259,0.1094274,0.1094256,0.1091392,0.1095936,0.1090799,0.1098762,0.1100879,0.1096111,0.1104693,0.1098055,0.1099386,0.1104805,0.1105257,
6708.119,0.09589446,0.09639416,0.09769209,0.09849361,0.09942009,0.09873296,0.09986813,0.1000653,0.1001997,0.1006887,0.1014199,0.1020659,0.1022037,0.102125,0.102235,0.1024702,0.1025026,0.1033033,0.103624,0.1038342,0.1045437,0.1045966,0.1040293,0.104225,0.1054034,0.1045185,0.1051906,0.1050314,0.1053273,0.1054291,0.1057398,0.1061269,0.1061502,0.1071784,0.1066774,0.1067608,0.1061904,0.1075756,0.1078723,0.1077224,0.1077619,0.1077044,0.108146,0.10737,0.1081554,0.1084161,0.1091198,0.1084365,0.1087605,0.1091638,0.1088482,0.1091865,0.1091783,0.1089312,0.1096564,0.1095453,0.1094959,0.1095817,0.1098989,0.1102545,0.1101561,0.1101133,0.1107466,0.1109987,0.1102885,0.1112019,0.1108984,0.1112808,0.1108326,0.1114849,0.111561,0.1106622,0.1112192,0.1114888,0.112109,0.1119803,0.1112461,0.1124499,0.1121346,0.1122791,0.1120104,0.1129371,0.112305,0.1125062,0.1136152,0.1130103,0.1132714,0.1128104,0.1131895,0.1130658,0.1128825,0.1132019,0.1135237,0.1140463,0.1134923,0.1143299,0.113502,0.1139237,0.1142801,0.1140538,
6704.262,0.09895834,0.09937025,0.1003058,0.1015649,0.1021841,0.102085,0.1024895,0.1036142,0.1031336,0.1041251,0.1044819,0.1051161,0.1048077,0.1055388,0.1055656,0.1059319,0.1055189,0.1069054,0.1071404,0.1073015,0.1080924,0.1082901,0.1074746,0.1076736,0.1089318,0.1088531,0.108548,0.1087679,0.1090575,0.1088678,0.1091565,0.1096459,0.1096163,0.1105413,0.1103959,0.1105058,0.1098487,0.1110805,0.1113948,0.1112435,0.1115846,0.1113511,0.1116831,0.1113625,0.1114717,0.1122954,0.1128133,0.1123238,0.1126162,0.1126673,0.1124346,0.1122878,0.1128078,0.1126908,0.1138234,0.1137348,0.1132096,0.1134147,0.1134905,0.1141696,0.1137544,0.1135376,0.1143162,0.1145341,0.1142859,0.114866,0.1150245,0.1149957,0.1143744,0.1151637,0.1151671,0.1143666,0.1151124,0.1150295,0.1159433,0.1160022,0.1156752,0.1163382,0.1159183,0.1160487,0.1157172,0.1166457,0.1165499,0.1166262,0.1174881,0.1170576,0.1169535,0.1163812,0.1171828,0.1170153,0.1165331,0.1176738,0.1173579,0.11796,0.1172889,0.1182877,0.117443,0.1181125,0.1182734,0.1179508,
6700.404,0.1027389,0.1025943,0.1032888,0.104275,0.1053047,0.1056337,0.1054141,0.1068145,0.1067008,0.107528,0.1076237,0.1081019,0.1080108,0.1089987,0.1090643,0.1099468,0.1088687,0.1106136,0.1110478,0.1108497,0.1114391,0.1121659,0.1112652,0.1113068,0.1124895,0.1128553,0.1121412,0.1124997,0.1128611,0.112518,0.1130957,0.1134685,0.1137201,0.1141636,0.1142669,0.1144415,0.1140749,0.1149695,0.1152803,0.1149599,0.1153195,0.1150067,0.1154803,0.1155508,0.1154902,0.1159636,0.1165619,0.116639,0.1166232,0.1164174,0.1163241,0.1159979,0.1167726,0.1167766,0.1175638,0.1179061,0.1174224,0.1175935,0.1176982,0.1180232,0.1176591,0.1174085,0.1182365,0.1184408,0.1185958,0.118806,0.1190797,0.1192721,0.1183672,0.1192847,0.118875,0.1187158,0.119534,0.1192815,0.1200938,0.1201638,0.1200117,0.1205328,0.1200719,0.1202971,0.1200844,0.1205473,0.1208093,0.1208159,0.1214096,0.1213494,0.1209676,0.1204603,0.1214303,0.1209325,0.1208381,0.1221344,0.1215276,0.1218542,0.1213116,0.122194,0.1216976,0.1223627,0.1222579,0.1222849,
6696.547,0.1064635,0.105954,0.1064031,0.1069682,0.1087534,0.1089384,0.108935,0.1098384,0.1105846,0.1110669,0.1109729,0.111462,0.1119101,0.1126053,0.1126647,0.1139375,0.1126947,0.114281,0.1150602,0.1144504,0.1148429,0.1159875,0.1151891,0.1154241,0.1162686,0.1164492,0.1160701,0.1164759,0.1163894,0.1164759,0.1171763,0.1174813,0.1181172,0.1179617,0.1181688,0.1185241,0.1184376,0.1188253,0.1192078,0.1191019,0.1192366,0.1190577,0.1195508,0.1195799,0.1199441,0.1200072,0.1202289,0.1209011,0.1207299,0.1206945,0.1202724,0.1202696,0.1212041,0.121076,0.1210885,0.1218983,0.1218451,0.1220577,0.1221383,0.1219162,0.1219918,0.1217807,0.1224847,0.1228019,0.1229464,0.1233245,0.1230393,0.1238855,0.1229217,0.1237976,0.1228595,0.1236286,0.1238816,0.1239256,0.1245679,0.1245019,0.1242334,0.1246712,0.1245086,0.1250106,0.1248446,0.1245466,0.1250833,0.1252894,0.1254302,0.1260378,0.1254795,0.1250161,0.1259357,0.1251784,0.1255907,0.1265053,0.1260608,0.1262346,0.1259902,0.1260847,0.1263196,0.1265687,0.1264605,0.1271173,
6692.689,0.1096101,0.1095459,0.1097387,0.1102581,0.1122858,0.112282,0.1128172,0.1136214,0.1143719,0.1150206,0.1148791,0.1154543,0.1162164,0.1164699,0.1166569,0.1175568,0.116999,0.1180634,0.1191286,0.1182588,0.1189199,0.1196177,0.1192088,0.1197307,0.1204022,0.1203132,0.1201662,0.1207232,0.1202239,0.1209247,0.1212262,0.1215909,0.1224203,0.1218355,0.1223179,0.1227536,0.1227261,0.1224961,0.1233152,0.1237179,0.1236085,0.1236439,0.1237193,0.1235945,0.1243668,0.1245378,0.1241484,0.125013,0.1249373,0.1253972,0.1243066,0.1249375,0.1257745,0.125393,0.1251709,0.1260563,0.1262536,0.1266146,0.1266598,0.1259235,0.126575,0.1262855,0.1271718,0.1272102,0.1272981,0.128159,0.1271987,0.1283357,0.1278086,0.1283974,0.1274029,0.1286488,0.1282496,0.1284806,0.1290916,0.1289235,0.1287335,0.1289643,0.1290163,0.1297107,0.1296262,0.1289127,0.1294313,0.1299658,0.1296429,0.1308957,0.1301115,0.1299106,0.1305724,0.1301029,0.1304776,0.1309759,0.1309087,0.1310722,0.1310696,0.1305241,0.1313119,0.1312205,0.1311615,0.1320605,
6688.832,0.1127767,0.113327,0.1135401,0.1143853,0.1158848,0.1162657,0.1169072,0.1180634,0.118159,0.1190596,0.1191617,0.1200047,0.120587,0.1205701,0.1210259,0.1214553,0.1215505,0.1221396,0.1234174,0.1225087,0.1236525,0.1235117,0.123604,0.1239616,0.1247113,0.1248059,0.1243396,0.1250216,0.1249015,0.1256069,0.1253213,0.1259984,0.1267426,0.1261484,0.1269636,0.127044,0.1268164,0.1265877,0.1278521,0.1285133,0.1282798,0.128364,0.1279676,0.128209,0.1286232,0.1289573,0.1285684,0.1292432,0.1294736,0.1301728,0.1287664,0.1298288,0.1303489,0.1298662,0.1298798,0.1305589,0.1309202,0.1312703,0.1311719,0.1305816,0.1312066,0.1307724,0.1322864,0.1315869,0.1318458,0.1328545,0.1320099,0.1324947,0.1325776,0.1328836,0.132672,0.13359,0.1330943,0.1331919,0.1333975,0.1335729,0.1336932,0.1338124,0.1337373,0.1342525,0.1344393,0.1337531,0.1339628,0.1347566,0.134108,0.1357576,0.1347224,0.1348515,0.135265,0.1355335,0.1354828,0.135728,0.13583,0.1358832,0.1363095,0.1356681,0.1365157,0.1364088,0.1361051,0.1367984,
