Wavelength [nm],Absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,
312.000,0.7469516,0.7441421,0.7452235,0.7497177,0.7427678,0.7505555,0.7469788,0.7475438,0.7484012,0.7510114,0.7501311,0.7503672,0.7528787,0.7525668,0.7529182,0.7509003,0.754878,0.7564902,0.7518167,0.7540941,0.7504635,0.7552118,0.7529955,0.7545004,0.7534127,0.7533755,0.753057,0.7480254,0.7513824,0.7514582,0.7538805,0.7557049,0.753284,0.7588134,0.7506056,0.7506032,0.7543254,0.751133,0.7540288,0.7576079,0.7531829,0.7534661,0.755949,0.7562218,0.7582273,0.748641,0.755446,0.7433925,0.7562871,0.751142,0.7551866,0.7533293,0.7526474,0.7544107,0.7533498,0.7524762,0.755867,0.7524347,0.7541928,0.7555933,0.7557759,0.7591925,0.7570543,0.7558436,0.7538772,0.7472205,0.7566209,0.75211,0.7590098,0.7604942,0.7599988,0.755939,0.7587681,0.7592783,0.7586694,0.7590156,0.7629313,0.7618709,0.758368,0.7586694,0.7602048,0.7606525,0.7565379,0.7569175,0.7669454,0.7527146,0.7639747,0.7597389,0.7545667,0.7643981,0.7623758,0.7588897,0.7643771,0.7595835,0.7605429,0.7642498,0.7605071,0.7625055,0.7592363,0.7607174,0.7558007,0.7644548,0.7643332,0.7595186,0.7661724,0.7612939,0.7611556,0.7592063,0.7607479,0.7617464,0.7619615,0.7612472,0.7649088,0.7621899,0.7652192,0.7668796,0.7672863,0.7644911,0.7650185,0.7629023,0.7657657,0.7666526,0.772284,0.7656078,0.7746553,0.7664094,0.7654252,0.7658296,0.7701826,0.7617502,0.7696295,0.7726088,0.7645001,0.7682571,0.7655244,0.7706194,0.7701306,0.7636642,0.768055,0.773777,0.7686448,0.7744837,0.7655668,0.7755198,0.7735877,0.7685323,0.7716937,0.7695584,0.8729386,0.7669048,0.7742844,0.7677193,0.7719564,0.7729712,0.7770357,0.7671213,0.7739339,0.7705441,0.7755494,0.7763996,0.7746115,0.7727065,0.7739944,0.7712712,0.7696252,0.7714772,0.7754869,0.7790656,0.7784171,0.7739091,0.7787433,0.7763295,0.7732863,0.7756262,0.7723136,0.7762566,0.7754879,0.7731996,0.7752824,0.782588,0.7761202,
313.000,0.7339115,0.7352972,0.7368431,0.7347622,0.7410688,0.7421446,0.7393355,0.7417102,0.7438526,0.7441792,0.7432275,0.7428904,0.7456093,0.74331,0.7413907,0.7386327,0.7482619,0.7404394,0.7445002,0.7433977,0.7473469,0.7402654,0.7439489,0.7459726,0.738801,0.7438426,0.7425342,0.7466807,0.7436004,0.7449331,0.742413,0.7454262,0.7432547,0.745976,0.7430277,0.7459216,0.7483959,0.7462745,0.7501135,0.7506213,0.752193,0.7493234,0.749001,0.7504225,0.7480984,0.7453637,0.7486682,0.7503195,0.7453742,0.7477355,0.7475119,0.7511826,0.7469325,0.7571669,0.7551861,0.7527471,0.7530923,0.7609825,0.7524905,0.748642,0.75526,0.7563367,0.7464271,0.7575674,0.7581592,0.7552619,0.7557206,0.7479181,0.7572951,0.7499924,0.7563128,0.7569699,0.7551818,0.7605181,0.7573657,0.7573609,0.7610135,0.7575092,0.7636814,0.7629128,0.7571478,0.7566028,0.7539439,0.7598014,0.753613,0.7611446,0.7636805,0.7572823,0.7577829,0.7595077,0.7556124,0.7596078,0.7570806,0.7645369,0.7580605,0.7609,0.7617726,0.7654295,0.7571177,0.7624326,0.7597518,0.7636032,0.7605786,0.7617168,0.7619038,0.7598314,0.7617526,0.7594738,0.7698526,0.7680926,0.7645578,0.7572875,0.7612538,0.7635965,0.7649689,0.7672625,0.7648754,0.7654371,0.7669344,0.7598438,0.7656984,0.7626472,0.7742057,0.7610116,0.7654619,0.7618089,0.7627549,0.7670789,0.7658496,0.7712412,0.7709332,0.762383,0.7669287,0.7644548,0.7680845,0.7653909,0.7666278,0.7650242,0.7675157,0.7674422,0.7705507,0.758708,0.7710843,0.7740297,0.7669005,0.7735734,0.7682195,0.7676287,0.8612685,0.7712607,0.7728882,0.7697086,0.768589,0.7699819,0.768703,0.7695851,0.7721229,0.7683825,0.7691379,0.7685313,0.7643213,0.7671165,0.7681475,0.7693048,0.7753296,0.765347,0.772069,0.7733254,0.7775817,0.76721,0.7746925,0.7681646,0.7723389,0.7731962,0.7757978,0.7758102,0.7751637,0.7742896,0.7725258,0.7687497,0.7671347,
314.000,0.7401814,0.7456517,0.7353263,0.7403007,0.7415361,0.7437072,0.742979,0.7408609,0.7390318,0.7438598,0.7412381,0.747715,0.7456222,0.747859,0.7454629,0.7441807,0.7443881,0.7485223,0.7497859,0.7497506,0.750205,0.7471013,0.753314,0.7465396,0.7458806,0.743432,0.7440915,0.7491255,0.7470355,0.7465529,0.7530327,0.7438369,0.752264,0.750731,0.7514415,0.7461905,0.7475104,0.7523937,0.7558923,0.7490611,0.7560802,0.7519932,0.7522073,0.7511868,0.7511883,0.7515125,0.7511525,0.7474027,0.748281,0.7515302,0.7582097,0.750524,0.7546735,0.7549758,0.7555928,0.7491975,0.7521567,0.7551298,0.7536283,0.7503047,0.7562046,0.7559366,0.7580366,0.7556944,0.7536368,0.7530618,0.7574077,0.7587929,0.7532611,0.7553129,0.7548056,0.759285,0.7585487,0.7511568,0.7538919,0.7537231,0.7583632,0.7498765,0.7497554,0.7590222,0.7488565,0.7526693,0.7551622,0.7528191,0.7554259,0.7543693,0.7578983,0.7574348,0.759263,0.7559371,0.7610784,0.7523131,0.7589493,0.7619834,0.7599669,0.7517505,0.7551303,0.7571993,0.7590547,0.7593064,0.7545209,0.7580113,0.7541466,0.7615118,0.7575145,0.7537785,0.754775,0.7577338,0.7573895,0.7548337,0.7649622,0.7563777,0.7589216,0.7608314,0.7624469,0.7590322,0.7560024,0.7585201,0.7596655,0.761354,0.7621427,0.762568,0.7599654,0.7599487,0.7630668,0.7577858,0.7575774,0.7617478,0.7603769,0.7631936,0.7648478,0.7566705,0.7584763,0.7585077,0.7603707,0.7539296,0.7645392,0.7585301,0.7614264,0.7556715,0.7601175,0.7619901,0.7686162,0.7546444,0.7631822,0.7642608,0.7569761,0.7631907,0.8505802,0.760787,0.7669706,0.7603536,0.7603054,0.7584934,0.7625084,0.7593789,0.7719197,0.7659521,0.7665858,0.7608886,0.7580357,0.7636647,0.7653599,0.7656732,0.7652898,0.7574825,0.7614946,0.7649851,0.7663045,0.7619586,0.7648106,0.7679253,0.7628284,0.7635336,0.7644157,0.764503,0.7654352,0.7639928,0.7620306,0.7678447,0.7696433,
315.000,0.7273521,0.7211242,0.726789,0.7249227,0.72756,0.7302957,0.7249808,0.7311072,0.7267141,0.7322049,0.7311912,0.7269607,0.7319279,0.7351518,0.7290683,0.7322216,0.7323995,0.7345395,0.734499,0.7315211,0.728374,0.7297025,0.7365665,0.735836,0.7349253,0.7293034,0.7321377,0.7309241,0.7303352,0.7260785,0.7347884,0.7292414,0.7346992,0.7354593,0.7357368,0.7281036,0.7252049,0.7294154,0.7347846,0.7308369,0.7308607,0.7269244,0.7313962,0.7312374,0.7340307,0.7264457,0.7344155,0.7287292,0.729146,0.7279444,0.7326179,0.7351842,0.7272849,0.731689,0.7351193,0.7318535,0.7309313,0.7314119,0.7322059,0.7353997,0.7363071,0.7414689,0.7356424,0.7356205,0.7343869,0.7382426,0.7321415,0.7328296,0.7275486,0.7387466,0.7394423,0.7318168,0.7347951,0.7385988,0.7343097,0.734849,0.7384596,0.7367425,0.7350225,0.7299938,0.740304,0.7381387,0.7351093,0.7278728,0.7332311,0.7370572,0.7387052,0.7356825,0.7318192,0.7374167,0.7377377,0.7327919,0.7395678,0.7396283,0.7311187,0.7345834,0.7343879,0.7356968,0.7339787,0.735816,0.7327352,0.7312999,0.7384501,0.7365603,0.7388029,0.7369103,0.7378931,0.7349644,0.7294068,0.7389579,0.7449222,0.7376313,0.734736,0.7375736,0.7404375,0.735826,0.7400246,0.7321162,0.737164,0.7401843,0.7418118,0.7434521,0.7410717,0.7388783,0.7406683,0.7315574,0.7372088,0.7435317,0.7433839,0.7389884,0.7373223,0.7381177,0.7360606,0.7387166,0.7414384,0.7383327,0.7391248,0.7380643,0.740119,0.7442684,0.7454996,0.7427931,0.7373843,0.742095,0.7390456,0.7439075,0.7393484,0.7442317,0.8558049,0.7346053,0.739964,0.7338233,0.7471786,0.7421823,0.7409143,0.7412486,0.7438288,0.738112,0.748291,0.7472,0.7478852,0.74647,0.743495,0.7442026,0.7451138,0.7398143,0.7441797,0.7494617,0.7497101,0.7421203,0.7497721,0.7468791,0.7445984,0.7448606,0.7444501,0.7441416,0.7433143,0.7451963,0.7346845,0.7512827,0.7463808,
316.000,0.7168822,0.7142606,0.708899,0.7152071,0.7187328,0.7165585,0.7206278,0.7153664,0.7196932,0.7233987,0.7139168,0.724977,0.7170076,0.7207103,0.7177234,0.7169223,0.7215204,0.7205491,0.7180037,0.7199068,0.726531,0.7215757,0.7230964,0.7238646,0.7161021,0.7143021,0.7181492,0.7192297,0.7221227,0.717267,0.7167397,0.7142248,0.7228508,0.7146764,0.7225924,0.7239661,0.7239428,0.7261114,0.7231917,0.7213211,0.7258754,0.7183161,0.7218547,0.7199469,0.715086,0.7237577,0.7231617,0.7245226,0.7245092,0.7227173,0.7254534,0.723732,0.7233548,0.7265029,0.7267752,0.7187271,0.7211647,0.7345924,0.7248182,0.7222829,0.7281866,0.7267013,0.7252789,0.7232804,0.7242236,0.7292576,0.7315154,0.7233472,0.7246408,0.72089,0.7286472,0.7251,0.7253785,0.7253895,0.7319098,0.7267089,0.730917,0.7302756,0.7333221,0.7233143,0.7335687,0.7254567,0.7298274,0.7282805,0.7274165,0.7368865,0.7358727,0.7372379,0.7303839,0.7315736,0.7328863,0.7344651,0.7273102,0.7327056,0.7296953,0.7330065,0.7290492,0.7323227,0.7314601,0.7335839,0.7381668,0.7263007,0.732923,0.7351227,0.7357631,0.7341914,0.7361813,0.732636,0.7365727,0.7326159,0.7377472,0.735558,0.737628,0.7285728,0.7320247,0.7347059,0.7345729,0.7362156,0.7390037,0.735446,0.7343822,0.7369337,0.7374821,0.7431145,0.7350245,0.7369013,0.7379246,0.7376766,0.7303872,0.7482748,0.7413373,0.7319107,0.7397642,0.7404566,0.7392044,0.7353106,0.7332063,0.7403841,0.7419848,0.7366767,0.7419257,0.7377787,0.7468424,0.7383018,0.7426214,0.7476993,0.7389207,0.7491984,0.845253,0.7421551,0.7397714,0.7374215,0.746408,0.7426505,0.7399716,0.743258,0.7432027,0.739233,0.7387986,0.7394633,0.7446957,0.7478299,0.7497563,0.7424569,0.748898,0.7410879,0.7454133,0.7495584,0.7467399,0.7441545,0.7542014,0.7533903,0.745369,0.7538419,0.7438898,0.7466998,0.7460175,0.7503858,0.7452574,0.7485604,0.7492409,
317.000,0.7105665,0.7191834,0.717586,0.7190251,0.7121086,0.7184343,0.7148991,0.7197356,0.7175593,0.7173715,0.7195272,0.7183018,0.7176771,0.71415,0.7194986,0.7177978,0.720417,0.7263279,0.7227077,0.7267394,0.7212281,0.7235379,0.7185001,0.7182107,0.7257619,0.7227378,0.7198439,0.7212334,0.7221074,0.719223,0.7289915,0.723052,0.7185826,0.7241545,0.724668,0.7176619,0.7270703,0.7239752,0.7297158,0.7286382,0.7277408,0.7213373,0.7243266,0.7278228,0.7320075,0.726922,0.7300363,0.7315669,0.7262878,0.7250957,0.7300487,0.7304621,0.728766,0.7259717,0.7296543,0.7302618,0.7311053,0.7290511,0.7270985,0.7289786,0.7332954,0.7271323,0.736527,0.7337971,0.7262764,0.7312379,0.7369452,0.7349882,0.7364922,0.7272534,0.7335157,0.7348804,0.7358003,0.7377367,0.7380304,0.73103,0.7371874,0.7330537,0.7355599,0.7360992,0.7401438,0.7327909,0.7433348,0.7352767,0.7437096,0.732645,0.7391691,0.735949,0.7325974,0.7345467,0.7428451,0.7315221,0.7412505,0.7386436,0.735569,0.7339473,0.7370834,0.7376142,0.7388554,0.7396145,0.740262,0.7374339,0.7386379,0.7392693,0.7404838,0.7387347,0.7385654,0.7456598,0.7365904,0.7327909,0.7410617,0.7399807,0.742908,0.7416701,0.7435498,0.7443037,0.7403059,0.7399917,0.7363458,0.7417111,0.7526565,0.7459664,0.7455835,0.7446876,0.7449756,0.7436366,0.7461681,0.7452545,0.7499776,0.7446027,0.7432804,0.7445283,0.7461085,0.7397242,0.7438331,0.74543,0.743773,0.7425027,0.7420993,0.7447124,0.7421384,0.7479863,0.7497716,0.7430258,0.7483706,0.7435775,0.7441497,0.758904,0.8311963,0.7490244,0.7444339,0.7473621,0.7462802,0.744381,0.7460799,0.7487011,0.7591019,0.7466369,0.7508764,0.7471461,0.7471957,0.7585292,0.7491107,0.741735,0.7503939,0.751658,0.7498493,0.7481604,0.7586036,0.7536969,0.7530689,0.7506895,0.7497201,0.7494102,0.7493863,0.753108,0.7540798,0.7498775,0.7494097,0.7546425,0.7541556,
318.000,0.7182069,0.7126217,0.711627,0.7113066,0.7198977,0.7157898,0.713479,0.7145605,0.7149296,0.720006,0.7156677,0.7183299,0.7213111,0.715261,0.7240586,0.7222109,0.7174921,0.7217565,0.7225795,0.7196941,0.7231941,0.7238736,0.7250862,0.7254672,0.7213473,0.7180109,0.7191978,0.724308,0.7207441,0.7275524,0.7236485,0.7147412,0.7237811,0.7182865,0.7246933,0.721581,0.7245951,0.727057,0.72755,0.7194767,0.7195411,0.7256875,0.730948,0.7247257,0.7237139,0.7275891,0.7229905,0.7264037,0.7314019,0.7261319,0.7296596,0.7334681,0.7247257,0.7208524,0.731216,0.7286453,0.7266097,0.7328577,0.7228465,0.7287169,0.7295804,0.734807,0.727387,0.7322283,0.7276077,0.7326612,0.7348928,0.7278404,0.7302232,0.7271218,0.7250061,0.7287164,0.7186589,0.7257113,0.7229772,0.7331519,0.7268567,0.7318101,0.729353,0.7317996,0.7302527,0.7282619,0.7300739,0.7300196,0.7275195,0.7308121,0.7301602,0.7345119,0.7263031,0.7367353,0.7255964,0.7255001,0.7308078,0.7303658,0.7299528,0.7295094,0.7266092,0.7251744,0.7304664,0.7249951,0.7252202,0.7220511,0.730238,0.7315555,0.7348924,0.733263,0.7354116,0.7296753,0.7293243,0.7353048,0.7299504,0.7389822,0.7335196,0.7303815,0.7309394,0.73033,0.7319889,0.726759,0.7314348,0.7387724,0.7294307,0.731883,0.7338572,0.7385478,0.7404346,0.7269325,0.732347,0.7359781,0.7298794,0.7309098,0.7335625,0.7390995,0.735517,0.7331862,0.737175,0.7328024,0.7324004,0.7371778,0.7281251,0.7389555,0.7385888,0.7307668,0.7300868,0.7421093,0.7353692,0.735086,0.7339811,0.738359,0.8266783,0.7300563,0.7355061,0.7388926,0.7372766,0.7356396,0.7366862,0.7303243,0.7314258,0.7330174,0.7327886,0.7346859,0.7425218,0.7398033,0.7368832,0.7313156,0.7369056,0.7323604,0.7371593,0.740612,0.7373219,0.7328644,0.7334423,0.7433958,0.7388124,0.7381611,0.7390404,0.7409539,0.7323275,0.72931,0.7316027,0.7432685,0.7372241,
319.000,0.7116408,0.7121048,0.7072191,0.7074637,0.7144833,0.7139573,0.7141094,0.7107935,0.7196593,0.7178807,0.7189603,0.7175107,0.7059598,0.7139955,0.7130742,0.7158933,0.7139626,0.7091651,0.7174125,0.7141132,0.7226872,0.7180243,0.7181377,0.7132287,0.7171936,0.713769,0.7127357,0.7126918,0.7156987,0.7113576,0.7109332,0.7137165,0.7144465,0.7122331,0.7123427,0.7179284,0.7127099,0.7194963,0.7228904,0.71773,0.7153893,0.7147841,0.7176189,0.7145143,0.7170091,0.7176394,0.7176113,0.7164288,0.7113605,0.7140565,0.7174196,0.7145,0.7140279,0.7172699,0.7179775,0.7140369,0.7160354,0.7131519,0.7156034,0.7092929,0.7225795,0.7146859,0.7135997,0.7128019,0.7192535,0.7230978,0.7211652,0.725914,0.7176509,0.7073951,0.7173071,0.7140808,0.716846,0.7156758,0.7254162,0.7177887,0.7187848,0.7144561,0.7247496,0.7194333,0.7210035,0.7191653,0.7071624,0.7175775,0.7187967,0.7242675,0.7191615,0.7228656,0.7175364,0.7180119,0.7186918,0.7258124,0.718812,0.7174745,0.7176433,0.719831,0.7208905,0.7186456,0.7157564,0.7234569,0.7171669,0.7182703,0.7191806,0.723917,0.7273655,0.7240958,0.7175164,0.7136769,0.7256498,0.71418,0.724134,0.7175431,0.7225246,0.7238603,0.7185507,0.7253294,0.7207603,0.7202735,0.7178526,0.722621,0.7268772,0.7288756,0.7255263,0.7244387,0.7277155,0.7218938,0.723351,0.7190418,0.7215033,0.7311873,0.7235231,0.7241921,0.7239523,0.7251863,0.7225642,0.7183843,0.7217536,0.7192473,0.7267709,0.7258992,0.7256169,0.7235432,0.7286558,0.7248726,0.727293,0.7225533,0.7218952,0.7235427,0.8250918,0.7318454,0.7221656,0.7260532,0.7237072,0.7218308,0.7336721,0.7271538,0.7294412,0.73561,0.7250404,0.7169623,0.7242141,0.7271681,0.7288232,0.7287822,0.7335062,0.728632,0.7289534,0.726985,0.7404103,0.7234011,0.7351365,0.7357602,0.730514,0.7340312,0.7272735,0.7301469,0.7315512,0.7391815,0.7320361,0.7236171,0.7320223,
320.000,0.6959014,0.7043896,0.7025084,0.6991835,0.7043071,0.7059326,0.704185,0.700912,0.6944709,0.7041183,0.7043953,0.7076187,0.7105861,0.7090597,0.7040043,0.7092547,0.7075915,0.7074585,0.7124391,0.7058368,0.7109585,0.7025681,0.7057004,0.705524,0.7125163,0.7108297,0.7040176,0.7091508,0.7108822,0.7105484,0.7088552,0.7090373,0.7121792,0.7105498,0.7157974,0.7057447,0.710557,0.7124348,0.7091441,0.7023578,0.7141623,0.7055984,0.7192183,0.7072015,0.7174354,0.7141557,0.7089133,0.7039032,0.7153983,0.7159095,0.719265,0.7157288,0.7141638,0.7125411,0.7123175,0.7189994,0.7106018,0.7138777,0.7141714,0.7155704,0.7159138,0.7187991,0.7241449,0.7154908,0.71733,0.710876,0.7190728,0.7142587,0.7140293,0.7189422,0.7156787,0.7173424,0.7141047,0.7154274,0.7176309,0.7189684,0.7208066,0.7171597,0.7105474,0.7140465,0.7140098,0.7157202,0.7222881,0.7173252,0.719007,0.7209148,0.7189817,0.7191401,0.7155862,0.7188964,0.7191081,0.7175694,0.7225165,0.7189593,0.7156816,0.7087646,0.7139139,0.72087,0.7206059,0.7244482,0.7189841,0.7242332,0.7173634,0.7260246,0.7278976,0.7243199,0.7273479,0.7224569,0.7243409,0.7258453,0.7207079,0.7276292,0.7224703,0.7241874,0.7276969,0.7277679,0.7239666,0.7243085,0.7171259,0.7291603,0.7260122,0.7261543,0.7309527,0.7258272,0.7277422,0.7259336,0.7347817,0.7274165,0.7311888,0.7191138,0.734817,0.7292614,0.727767,0.7365904,0.7290597,0.7329245,0.7346015,0.7274094,0.73137,0.730875,0.7363262,0.7293921,0.7295666,0.7254272,0.7294846,0.7258201,0.7362008,0.7363701,0.8131347,0.7331963,0.7327533,0.7274528,0.7364011,0.7381516,0.7419558,0.7259631,0.7437525,0.7331605,0.7346358,0.732625,0.7360721,0.7345967,0.7364712,0.7328663,0.7438288,0.7328286,0.73455,0.7435546,0.7421565,0.7345419,0.7403569,0.743803,0.7398896,0.739953,0.7346377,0.7455454,0.7402158,0.7279229,0.7330909,0.7434244,0.740016,
321.000,0.6979742,0.6913939,0.6963196,0.6979742,0.6946716,0.6979742,0.7013021,0.6979742,0.7029757,0.7063422,0.6979742,0.7013021,0.7029757,0.7063422,0.7046556,0.6979742,0.6979742,0.6963196,0.7080355,0.7029757,0.7046556,0.7029757,0.7080355,0.7097354,0.7063422,0.7029757,0.7063422,0.699635,0.7029757,0.7080355,0.7097354,0.7097354,0.7148747,0.7114415,0.7063422,0.7063422,0.7114415,0.7114415,0.7114415,0.7131548,0.7063422,0.7080355,0.7080355,0.7148747,0.7131548,0.7080355,0.7148747,0.7148747,0.7166018,0.7013021,0.7080355,0.7080355,0.7046556,0.7063422,0.7114415,0.7148747,0.7148747,0.7148747,0.7063422,0.7097354,0.7097354,0.7200761,0.7166018,0.7166018,0.7183352,0.7097354,0.7200761,0.7131548,0.7131548,0.7114415,0.7166018,0.7131548,0.7131548,0.7253404,0.7166018,0.7200761,0.7183352,0.7200761,0.7271094,0.7148747,0.7200761,0.7131548,0.7148747,0.7183352,0.7200761,0.7183352,0.7218237,0.7166018,0.7200761,0.7200761,0.7200761,0.7200761,0.7166018,0.7218237,0.7148747,0.7235785,0.7235785,0.7166018,0.7235785,0.7183352,0.7235785,0.7200761,0.7183352,0.7218237,0.7200761,0.7200761,0.730669,0.7166018,0.7218237,0.7166018,0.7288857,0.7183352,0.7235785,0.7253404,0.7218237,0.7253404,0.73246,0.7200761,0.7253404,0.73246,0.7288857,0.7235785,0.736064,0.7288857,0.7271094,0.7271094,0.7253404,0.730669,0.7271094,0.730669,0.7235785,0.730669,0.7218237,0.7235785,0.7396984,0.7218237,0.7288857,0.730669,0.7235785,0.7378774,0.7342582,0.7271094,0.7288857,0.7433634,0.7271094,0.7288857,0.7342582,0.73246,0.8015351,0.7271094,0.7342582,0.736064,0.7288857,0.7288857,0.7342582,0.730669,0.7342582,0.73246,0.73246,0.730669,0.7415271,0.736064,0.73246,0.7342582,0.73246,0.7378774,0.7396984,0.7342582,0.736064,0.736064,0.730669,0.7342582,0.7415271,0.7415271,0.73246,0.7342582,0.73246,0.7342582,0.730669,0.7342582,0.7378774,
322.000,0.6965861,0.7018609,0.7016506,0.7034998,0.7050638,0.7050877,0.7032251,0.7068486,0.7067986,0.7049127,0.7034779,0.711844,0.7085438,0.7066965,0.7051134,0.7032928,0.7087889,0.7037039,0.7067437,0.7119889,0.7065659,0.7101755,0.7049451,0.7030067,0.7083888,0.706737,0.7066164,0.7084231,0.7137713,0.7084327,0.7051435,0.7100229,0.7081671,0.7015219,0.7170439,0.7033715,0.7119861,0.7189121,0.7117009,0.7082472,0.7104421,0.7015505,0.7118053,0.7133684,0.7083793,0.7153068,0.7048645,0.7116857,0.708272,0.7139521,0.7151771,0.7134967,0.713655,0.7135143,0.7083454,0.7117834,0.7150884,0.7220154,0.7136703,0.7119241,0.7100062,0.7100182,0.7137904,0.7134724,0.7115903,0.7186527,0.7222061,0.7135005,0.7153873,0.7171798,0.7151785,0.7135391,0.7155361,0.7131791,0.7169948,0.7185688,0.7151237,0.7151461,0.7199297,0.718811,0.7220869,0.7067385,0.7136197,0.7187157,0.7083893,0.7186198,0.7150593,0.7134604,0.7149339,0.7117329,0.7202439,0.7256789,0.7081652,0.7186122,0.7133956,0.7131319,0.7166977,0.716917,0.7202506,0.7222667,0.7238736,0.7115993,0.7169943,0.7167425,0.7204175,0.7167635,0.7167292,0.7187972,0.7186546,0.7150273,0.7219973,0.7188277,0.7185545,0.7115769,0.7220216,0.7203827,0.720099,0.722105,0.7148786,0.7169065,0.7202625,0.7202129,0.7131686,0.7202816,0.7275457,0.7238255,0.7239575,0.7184339,0.7240024,0.7219892,0.7257123,0.7168975,0.7185407,0.7185874,0.7235193,0.7167611,0.7168894,0.7202101,0.722332,0.714992,0.7240334,0.7133279,0.7275267,0.714613,0.7184277,0.7219353,0.7116079,0.7238297,0.8000751,0.7220807,0.729249,0.7182136,0.7185564,0.7186246,0.7220092,0.7238216,0.7258716,0.7254825,0.7203507,0.7132492,0.7201314,0.72754,0.7221041,0.7167854,0.7257199,0.720058,0.7254186,0.7220111,0.7292871,0.725544,0.7292318,0.7313089,0.725637,0.7219796,0.7221203,0.7348232,0.7257376,0.7201576,0.7221775,0.7169056,0.7221746,
323.000,0.6946039,0.6940417,0.6928773,0.699214,0.6929278,0.6941738,0.6950097,0.6997118,0.7029033,0.6981683,0.6995711,0.6943498,0.6994004,0.6998329,0.7030621,0.6932321,0.7064042,0.7045131,0.7012959,0.7031832,0.6929684,0.6995459,0.6997108,0.6954346,0.6958656,0.6981339,0.6982036,0.6947412,0.7007656,0.7014656,0.7085009,0.6978703,0.6983542,0.7019162,0.6938353,0.7032027,0.7081909,0.7040949,0.6978054,0.701581,0.7077322,0.6999149,0.6960764,0.6997967,0.7033458,0.6975107,0.7035151,0.7012796,0.7014766,0.7061796,0.6927319,0.6962767,0.6974831,0.696219,0.7015891,0.7012582,0.695857,0.6905518,0.7012272,0.7029996,0.6962194,0.7070427,0.7092876,0.7032328,0.700078,0.6940298,0.7026367,0.7012715,0.7063718,0.7023354,0.7012753,0.703402,0.7092752,0.7020054,0.7026844,0.7017236,0.6995845,0.7031436,0.6949129,0.7044539,0.701365,0.7069111,0.7047939,0.7048597,0.708322,0.6994519,0.7014899,0.7012544,0.6965308,0.707068,0.6960592,0.7010589,0.6985531,0.7030606,0.6957269,0.7002654,0.6996508,0.6994548,0.6996636,0.7027164,0.7029395,0.7000432,0.7045698,0.7002869,0.7033334,0.6982112,0.705121,0.704803,0.7050071,0.6949096,0.7049966,0.7065649,0.7033882,0.703331,0.6960654,0.7047138,0.7036328,0.6996813,0.7002773,0.7139654,0.7071738,0.700151,0.7070713,0.707026,0.7079802,0.7051549,0.704741,0.7055511,0.7102752,0.7066817,0.7031956,0.7100334,0.6999006,0.7038708,0.7056265,0.6984544,0.7086554,0.7031603,0.7099895,0.7145557,0.7130728,0.7052073,0.7078691,0.7080026,0.6999159,0.701632,0.7127285,0.7089071,0.7968798,0.7051992,0.7076812,0.6999841,0.7073665,0.7089982,0.7070293,0.7086916,0.7172909,0.7032547,0.7126369,0.7076569,0.7129431,0.7153139,0.7105937,0.7126937,0.7102714,0.7097974,0.7090068,0.7093806,0.7137804,0.710815,0.708878,0.718833,0.7177858,0.7166047,0.7125406,0.7156382,0.709909,0.7047968,0.7100024,0.7144394,0.7177281,
